dataset,id_graph,|E_L_2|,EL2_stima,n**4
ZINC,1682,24543,413952.0,456976
ZINC,1683,64263,1007584.0,1185921
ZINC,1684,6547,124184.0,130321
ZINC,1685,17061,295000.0,279841
ZINC,1686,11238,201344.0,194481
ZINC,1687,6574,124184.0,104976
ZINC,1688,11002,197472.0,194481
ZINC,1689,5927,111456.0,65536
ZINC,1690,13267,232760.0,194481
ZINC,1691,9747,176400.0,160000
ZINC,1692,6565,124184.0,104976
ZINC,1693,6753,127072.0,130321
ZINC,1694,37201,614400.0,810000
ZINC,1695,15083,262656.0,279841
ZINC,1696,28391,470960.0,531441
ZINC,1697,10052,179928.0,130321
ZINC,1698,7070,132848.0,104976
ZINC,1699,27832,464232.0,456976
ZINC,1700,18272,310000.0,279841
ZINC,1701,11006,197472.0,160000
ZINC,1702,29469,496800.0,614656
ZINC,1703,12954,228528.0,194481
ZINC,1704,7168,132848.0,104976
ZINC,1705,11297,201344.0,194481
ZINC,1706,36541,591976.0,531441
ZINC,1707,31402,518400.0,531441
ZINC,1708,35875,584288.0,614656
ZINC,1709,24544,413952.0,456976
ZINC,1710,5382,103680.0,104976
ZINC,1711,2495,51744.0,28561
ZINC,1712,12918,228528.0,234256
ZINC,1713,21515,367416.0,390625
ZINC,1714,20504,346112.0,279841
ZINC,1715,26581,439040.0,456976
ZINC,1716,2373,50176.0,50625
ZINC,1717,14215,245456.0,194481
ZINC,1718,27293,457504.0,456976
ZINC,1719,10004,179928.0,160000
ZINC,1720,12930,228528.0,234256
ZINC,1721,5912,111456.0,83521
ZINC,1722,20478,346112.0,331776
ZINC,1723,9525,172872.0,160000
ZINC,1724,8195,150400.0,130321
ZINC,1725,33230,553536.0,707281
ZINC,1726,45419,739840.0,923521
ZINC,1727,24997,420224.0,456976
ZINC,1728,7963,147200.0,130321
ZINC,1729,12285,220064.0,234256
ZINC,1730,22002,373248.0,456976
ZINC,1731,18601,315000.0,234256
ZINC,1732,11534,205216.0,194481
ZINC,1733,17430,300000.0,279841
ZINC,1734,9231,169344.0,160000
ZINC,1735,11838,209088.0,234256
ZINC,1736,4457,87856.0,83521
ZINC,1737,8443,153600.0,104976
ZINC,1738,9233,169344.0,160000
ZINC,1739,30131,504000.0,614656
ZINC,1740,19191,329888.0,390625
ZINC,1741,65107,1039680.0,1500625
ZINC,1742,30132,504000.0,531441
ZINC,1743,17076,295000.0,279841
ZINC,1744,22438,379080.0,390625
ZINC,1745,40173,647168.0,707281
ZINC,1746,25013,420224.0,531441
ZINC,1747,11268,201344.0,194481
ZINC,1748,4966,94792.0,50625
ZINC,1749,6777,127072.0,104976
ZINC,1750,20984,361584.0,390625
ZINC,1751,9524,172872.0,160000
ZINC,1752,13282,232760.0,194481
ZINC,1753,6548,124184.0,130321
ZINC,1754,15457,267264.0,194481
ZINC,1755,22047,373248.0,390625
ZINC,1756,20992,361584.0,456976
ZINC,1757,2990,61200.0,50625
ZINC,1758,5372,103680.0,83521
ZINC,1759,12930,228528.0,279841
ZINC,1760,94543,1408000.0,1336336
ZINC,1761,13595,236992.0,194481
ZINC,1762,18719,324480.0,390625
ZINC,1763,22012,373248.0,331776
ZINC,1764,50330,813400.0,1048576
ZINC,1765,17433,300000.0,279841
ZINC,1766,37941,622592.0,707281
ZINC,1767,23985,407680.0,456976
ZINC,1768,24546,413952.0,456976
ZINC,1769,18699,324480.0,390625
ZINC,1770,7388,135736.0,83521
ZINC,1771,14529,249688.0,160000
ZINC,1772,20068,340704.0,390625
ZINC,1773,29451,496800.0,614656
ZINC,1774,23420,390744.0,331776
ZINC,1775,11594,205216.0,160000
ZINC,1776,39416,638976.0,707281
ZINC,1777,4630,90168.0,83521
ZINC,1778,5060,97104.0,65536
ZINC,1779,8181,150400.0,130321
ZINC,1780,14203,245456.0,194481
ZINC,1781,26173,432768.0,456976
ZINC,1782,46243,749088.0,923521
ZINC,1783,19659,335296.0,331776
ZINC,1784,7207,132848.0,83521
ZINC,1785,2015,43264.0,28561
ZINC,1786,22026,373248.0,390625
ZINC,1787,13543,236992.0,234256
ZINC,1788,8131,150400.0,130321
ZINC,1789,8185,150400.0,130321
ZINC,1790,17053,295000.0,331776
ZINC,1791,23513,390744.0,331776
ZINC,1792,2865,59400.0,50625
ZINC,1793,11557,205216.0,234256
ZINC,1794,34558,568912.0,614656
ZINC,1795,31401,518400.0,531441
ZINC,1796,7209,132848.0,83521
ZINC,1797,38730,630784.0,707281
ZINC,1798,35872,584288.0,707281
ZINC,1799,7949,147200.0,130321
ZINC,1800,22005,373248.0,390625
ZINC,1801,26026,444048.0,531441
ZINC,1802,30762,511200.0,614656
ZINC,1803,24503,413952.0,456976
ZINC,1804,37942,622592.0,707281
ZINC,1805,8154,150400.0,130321
ZINC,1806,4783,92480.0,65536
ZINC,1807,5865,111456.0,104976
ZINC,1808,7381,135736.0,104976
ZINC,1809,11236,201344.0,194481
ZINC,1810,22519,379080.0,390625
ZINC,1811,3296,66600.0,50625
ZINC,1812,11282,201344.0,194481
ZINC,1813,63353,996632.0,1185921
ZINC,1814,35242,576600.0,614656
ZINC,1815,15765,271872.0,234256
ZINC,1816,16175,276480.0,279841
ZINC,1817,27806,464232.0,531441
ZINC,1818,13271,232760.0,194481
ZINC,1819,17059,295000.0,279841
ZINC,1820,60195,963776.0,1336336
ZINC,1821,12950,228528.0,234256
ZINC,1822,9451,172872.0,160000
ZINC,1823,12951,228528.0,234256
ZINC,1824,20110,340704.0,279841
ZINC,1825,26632,439040.0,331776
ZINC,1826,25640,426496.0,390625
ZINC,1827,19678,335296.0,331776
ZINC,1828,52116,833000.0,1048576
ZINC,1829,9232,169344.0,160000
ZINC,1830,5942,114048.0,104976
ZINC,1831,19229,329888.0,390625
ZINC,1832,6765,127072.0,130321
ZINC,1833,7979,147200.0,130321
ZINC,1834,35270,576600.0,614656
ZINC,1835,6575,124184.0,104976
ZINC,1836,25040,420224.0,456976
ZINC,1837,13282,232760.0,234256
ZINC,1838,29016,477688.0,531441
ZINC,1839,1945,41912.0,20736
ZINC,1840,43862,705672.0,707281
ZINC,1841,11562,205216.0,194481
ZINC,1842,2989,61200.0,50625
ZINC,1843,81679,1267200.0,1500625
ZINC,1844,61261,974728.0,1185921
ZINC,1845,2395,50176.0,28561
ZINC,1846,14166,245456.0,234256
ZINC,1847,42350,688248.0,810000
ZINC,1848,22440,379080.0,390625
ZINC,1849,19661,335296.0,331776
ZINC,1850,38706,630784.0,707281
ZINC,1851,7686,144000.0,160000
ZINC,1852,17466,300000.0,279841
ZINC,1853,4772,92480.0,83521
ZINC,1854,25579,426496.0,390625
ZINC,1855,6790,127072.0,104976
ZINC,1856,4783,92480.0,65536
ZINC,1857,13595,236992.0,234256
ZINC,1858,31378,518400.0,531441
ZINC,1859,12534,224296.0,234256
ZINC,1860,3184,64800.0,50625
ZINC,1861,18986,320000.0,279841
ZINC,1862,19641,335296.0,331776
ZINC,1863,8199,150400.0,130321
ZINC,1864,3830,75776.0,50625
ZINC,1865,22988,384912.0,331776
ZINC,1866,12548,224296.0,234256
ZINC,1867,16614,290000.0,331776
ZINC,1868,6792,127072.0,104976
ZINC,1869,8379,153600.0,130321
ZINC,1870,34582,568912.0,614656
ZINC,1871,6795,127072.0,104976
ZINC,1872,27813,464232.0,456976
ZINC,1873,25485,426496.0,531441
ZINC,1874,6983,129960.0,104976
ZINC,1875,20131,340704.0,279841
ZINC,1876,11610,205216.0,160000
ZINC,1877,19598,335296.0,390625
ZINC,1878,17833,305000.0,331776
ZINC,1879,11812,209088.0,160000
ZINC,1880,22970,384912.0,390625
ZINC,1881,5725,108864.0,83521
ZINC,1882,6780,127072.0,104976
ZINC,1883,27228,457504.0,456976
ZINC,1884,6205,116640.0,104976
ZINC,1885,21944,373248.0,390625
ZINC,1886,21967,373248.0,390625
ZINC,1887,18725,324480.0,331776
ZINC,1888,29508,484416.0,531441
ZINC,1889,25060,420224.0,456976
ZINC,1890,4771,92480.0,83521
ZINC,1891,25041,420224.0,456976
ZINC,1892,8384,153600.0,160000
ZINC,1893,30769,511200.0,531441
ZINC,1894,19199,329888.0,279841
ZINC,1895,62198,985680.0,1336336
ZINC,1896,5523,106272.0,104976
ZINC,1897,17869,305000.0,331776
ZINC,1898,4644,90168.0,65536
ZINC,1899,5749,108864.0,83521
ZINC,1900,24524,413952.0,456976
ZINC,1901,12920,228528.0,234256
ZINC,1902,9784,176400.0,160000
ZINC,1903,42332,688248.0,707281
ZINC,1904,16669,290000.0,279841
ZINC,1905,17797,305000.0,331776
ZINC,1906,38680,630784.0,707281
ZINC,1907,20440,346112.0,331776
ZINC,1908,60256,963776.0,1336336
ZINC,1909,3316,66600.0,38416
ZINC,1910,22980,384912.0,456976
ZINC,1911,6781,127072.0,104976
ZINC,1912,31404,518400.0,531441
ZINC,1913,44514,730592.0,923521
ZINC,1914,35946,584288.0,614656
ZINC,1915,19644,335296.0,331776
ZINC,1916,22456,379080.0,390625
ZINC,1917,31423,518400.0,531441
ZINC,1918,3683,73728.0,65536
ZINC,1919,46136,749088.0,923521
ZINC,1920,22029,373248.0,331776
ZINC,1921,14770,258048.0,234256
ZINC,1922,20134,340704.0,279841
ZINC,1923,40874,655360.0,707281
ZINC,1924,20009,340704.0,390625
ZINC,1925,43140,696960.0,810000
ZINC,1926,13590,236992.0,234256
ZINC,1927,13837,241224.0,234256
ZINC,1928,14231,245456.0,194481
ZINC,1929,22025,373248.0,390625
ZINC,1930,22472,379080.0,456976
ZINC,1931,61229,974728.0,1336336
ZINC,1932,27826,464232.0,531441
ZINC,1933,15087,262656.0,234256
ZINC,1934,21489,367416.0,390625
ZINC,1935,24482,413952.0,456976
ZINC,1936,4940,94792.0,83521
ZINC,1937,35167,576600.0,707281
ZINC,1938,21511,367416.0,390625
ZINC,1939,17076,295000.0,279841
ZINC,1940,4799,92480.0,50625
ZINC,1941,32574,532800.0,531441
ZINC,1942,25598,426496.0,456976
ZINC,1943,5873,111456.0,104976
ZINC,1944,19683,335296.0,279841
ZINC,1945,2001,43264.0,28561
ZINC,1946,25495,426496.0,456976
ZINC,1947,17445,300000.0,331776
ZINC,1948,6172,116640.0,83521
ZINC,1949,22451,379080.0,390625
ZINC,1950,20961,351520.0,331776
ZINC,1951,8184,150400.0,130321
ZINC,1952,11874,209088.0,194481
ZINC,1953,8212,150400.0,104976
ZINC,1954,3945,77824.0,83521
ZINC,1955,28397,470960.0,456976
ZINC,1956,30766,511200.0,531441
ZINC,1957,19637,335296.0,390625
ZINC,1958,18219,310000.0,331776
ZINC,1959,17487,300000.0,279841
ZINC,1960,3116,63000.0,50625
ZINC,1961,22437,379080.0,390625
ZINC,1962,32052,525600.0,531441
ZINC,1963,27759,464232.0,531441
ZINC,1964,17060,295000.0,279841
ZINC,1965,16671,290000.0,279841
ZINC,1966,19191,329888.0,331776
ZINC,1967,2389,50176.0,38416
ZINC,1968,13282,232760.0,194481
ZINC,1969,18720,324480.0,390625
ZINC,1970,27855,464232.0,456976
ZINC,1971,15379,267264.0,279841
ZINC,1972,43066,696960.0,810000
ZINC,1973,43958,705672.0,707281
ZINC,1974,33904,561224.0,614656
ZINC,1975,21511,367416.0,390625
ZINC,1976,1939,41912.0,20736
ZINC,1977,48699,776832.0,923521
ZINC,1978,14713,258048.0,279841
ZINC,1979,36630,591976.0,614656
ZINC,1980,22006,373248.0,390625
ZINC,1981,30725,511200.0,531441
ZINC,1982,47941,767584.0,810000
ZINC,1983,9525,172872.0,160000
ZINC,1984,17035,295000.0,331776
ZINC,1985,15083,262656.0,234256
ZINC,1986,11890,209088.0,160000
ZINC,1987,27766,464232.0,531441
ZINC,1988,42376,688248.0,810000
ZINC,1989,35916,584288.0,707281
ZINC,1990,19583,335296.0,390625
ZINC,1991,11576,205216.0,194481
ZINC,1992,11559,205216.0,194481
ZINC,1993,15119,262656.0,234256
ZINC,1994,22498,379080.0,390625
ZINC,1995,16219,285000.0,331776
ZINC,1996,22984,384912.0,390625
ZINC,1997,8438,153600.0,130321
ZINC,1998,44593,714384.0,810000
ZINC,1999,8439,153600.0,130321
ZINC,2000,21531,367416.0,390625
ZINC,2001,26680,450776.0,531441
ZINC,2002,9522,172872.0,160000
ZINC,2003,11562,205216.0,194481
ZINC,2004,7158,132848.0,104976
ZINC,2005,10287,183456.0,194481
ZINC,2006,6547,124184.0,130321
ZINC,2007,18274,310000.0,279841
ZINC,2008,4620,90168.0,83521
ZINC,2009,40853,655360.0,707281
ZINC,2010,10062,179928.0,160000
ZINC,2011,13265,232760.0,194481
ZINC,2012,24503,413952.0,456976
ZINC,2013,10970,197472.0,194481
ZINC,2014,24998,420224.0,456976
ZINC,2015,13265,232760.0,194481
ZINC,2016,28342,470960.0,614656
ZINC,2017,40818,655360.0,810000
ZINC,2018,24523,413952.0,456976
ZINC,2019,30744,511200.0,531441
ZINC,2020,3769,75776.0,65536
ZINC,2021,3664,73728.0,65536
ZINC,2022,40171,647168.0,707281
ZINC,2023,8199,150400.0,130321
ZINC,2024,17501,300000.0,279841
ZINC,2025,45363,739840.0,923521
ZINC,2026,22991,384912.0,331776
ZINC,2027,26109,432768.0,456976
ZINC,2028,22441,379080.0,390625
ZINC,2029,65142,1039680.0,1336336
ZINC,2030,14627,258048.0,279841
ZINC,2031,1540,34560.0,20736
ZINC,2032,28394,470960.0,456976
ZINC,2033,27764,464232.0,531441
ZINC,2034,19189,329888.0,390625
ZINC,2035,9987,179928.0,194481
ZINC,2036,20514,346112.0,331776
ZINC,2037,11315,201344.0,160000
ZINC,2038,31259,504600.0,531441
ZINC,2039,12920,228528.0,194481
ZINC,2040,3150,64800.0,65536
ZINC,2041,17061,295000.0,279841
ZINC,2042,27879,464232.0,456976
ZINC,2043,15452,267264.0,234256
ZINC,2044,21509,367416.0,456976
ZINC,2045,34604,568912.0,614656
ZINC,2046,25034,420224.0,531441
ZINC,2047,20517,346112.0,331776
ZINC,2048,26087,432768.0,456976
ZINC,2049,10047,179928.0,160000
ZINC,2050,2983,61200.0,50625
ZINC,2051,22926,384912.0,390625
ZINC,2052,49448,786080.0,810000
ZINC,2053,11581,205216.0,160000
ZINC,2054,8132,150400.0,130321
ZINC,2055,19233,329888.0,390625
ZINC,2056,27814,464232.0,456976
ZINC,2057,4805,92480.0,65536
ZINC,2058,5737,108864.0,83521
ZINC,2059,17481,300000.0,279841
ZINC,2060,32058,525600.0,531441
ZINC,2061,13935,241224.0,194481
ZINC,2062,33900,561224.0,614656
ZINC,2063,22499,379080.0,331776
ZINC,2064,17886,305000.0,279841
ZINC,2065,17795,305000.0,331776
ZINC,2066,17870,305000.0,279841
ZINC,2067,15399,267264.0,279841
ZINC,2068,8410,153600.0,160000
ZINC,2069,18258,310000.0,279841
ZINC,2070,17850,305000.0,331776
ZINC,2071,26130,432768.0,390625
ZINC,2072,22492,379080.0,456976
ZINC,2073,10071,179928.0,130321
ZINC,2074,6981,129960.0,104976
ZINC,2075,63348,996632.0,1185921
ZINC,2076,4786,92480.0,65536
ZINC,2077,9264,169344.0,160000
ZINC,2078,12601,224296.0,234256
ZINC,2079,19191,329888.0,390625
ZINC,2080,37247,614400.0,810000
ZINC,2081,55676,891648.0,1048576
ZINC,2082,17448,300000.0,279841
ZINC,2083,21966,373248.0,390625
ZINC,2084,11297,201344.0,194481
ZINC,2085,9527,172872.0,160000
ZINC,2086,24441,413952.0,456976
ZINC,2087,18701,324480.0,390625
ZINC,2088,59226,952824.0,1185921
ZINC,2089,3100,63000.0,38416
ZINC,2090,1813,39208.0,28561
ZINC,2091,29440,484416.0,531441
ZINC,2092,55788,872200.0,923521
ZINC,2093,28394,470960.0,456976
ZINC,2094,17073,295000.0,331776
ZINC,2095,13479,236992.0,194481
ZINC,2096,34563,568912.0,614656
ZINC,2097,23404,401408.0,456976
ZINC,2098,11609,205216.0,160000
ZINC,2099,15818,271872.0,279841
ZINC,2100,35266,576600.0,614656
ZINC,2101,6783,127072.0,104976
ZINC,2102,28392,470960.0,531441
ZINC,2103,15472,267264.0,234256
ZINC,2104,2884,59400.0,50625
ZINC,2105,39443,638976.0,614656
ZINC,2106,10293,183456.0,160000
ZINC,2107,7704,144000.0,130321
ZINC,2108,24028,407680.0,456976
ZINC,2109,64294,1007584.0,1185921
ZINC,2110,30741,511200.0,614656
ZINC,2111,18744,324480.0,331776
ZINC,2112,16668,290000.0,331776
ZINC,2113,40787,670824.0,810000
ZINC,2114,11282,201344.0,194481
ZINC,2115,19216,329888.0,331776
ZINC,2116,35852,584288.0,614656
ZINC,2117,8194,150400.0,160000
ZINC,2118,54702,881280.0,1048576
ZINC,2119,25043,420224.0,456976
ZINC,2120,11833,209088.0,160000
ZINC,2121,8198,150400.0,104976
ZINC,2122,8197,150400.0,130321
ZINC,2123,24426,402408.0,390625
ZINC,2124,11295,201344.0,194481
ZINC,2125,19601,335296.0,390625
ZINC,2126,34587,568912.0,614656
ZINC,2127,21494,367416.0,390625
ZINC,2128,31400,518400.0,531441
ZINC,2129,3099,63000.0,50625
ZINC,2130,15067,262656.0,234256
ZINC,2131,24004,407680.0,456976
ZINC,2132,43882,705672.0,810000
ZINC,2133,27199,457504.0,531441
ZINC,2134,25576,426496.0,456976
ZINC,2135,11296,201344.0,194481
ZINC,2136,6561,124184.0,130321
ZINC,2137,7577,138624.0,104976
ZINC,2138,3682,73728.0,65536
ZINC,2139,35216,576600.0,707281
ZINC,2140,10998,197472.0,234256
ZINC,2141,11312,201344.0,194481
ZINC,2142,20089,340704.0,331776
ZINC,2143,6994,129960.0,104976
ZINC,2144,1934,41912.0,28561
ZINC,2145,5357,103680.0,104976
ZINC,2146,34551,568912.0,707281
ZINC,2147,43170,696960.0,707281
ZINC,2148,54294,841568.0,923521
ZINC,2149,9249,169344.0,160000
ZINC,2150,25598,426496.0,390625
ZINC,2151,27829,464232.0,531441
ZINC,2152,37947,622592.0,707281
ZINC,2153,22495,379080.0,390625
ZINC,2154,55700,891648.0,1048576
ZINC,2155,22478,379080.0,390625
ZINC,2156,39388,638976.0,707281
ZINC,2157,10010,179928.0,160000
ZINC,2158,55104,850816.0,810000
ZINC,2159,7381,135736.0,104976
ZINC,2160,27875,464232.0,456976
ZINC,2161,14680,258048.0,279841
ZINC,2162,25041,420224.0,456976
ZINC,2163,42241,688248.0,923521
ZINC,2164,19636,335296.0,390625
ZINC,2165,17059,295000.0,279841
ZINC,2166,65260,1018536.0,1185921
ZINC,2167,20086,340704.0,331776
ZINC,2168,5548,106272.0,104976
ZINC,2169,16687,290000.0,279841
ZINC,2170,37228,614400.0,707281
ZINC,2171,3307,66600.0,38416
ZINC,2172,3105,63000.0,50625
ZINC,2173,13610,236992.0,194481
ZINC,2174,62291,985680.0,1185921
ZINC,2175,14695,258048.0,279841
ZINC,2176,13283,232760.0,194481
ZINC,2177,9513,172872.0,160000
ZINC,2178,25665,426496.0,390625
ZINC,2179,19229,329888.0,390625
ZINC,2180,27202,457504.0,531441
ZINC,2181,10670,193600.0,194481
ZINC,2182,6805,127072.0,104976
ZINC,2183,31400,518400.0,531441
ZINC,2184,54744,862400.0,1185921
ZINC,2185,20089,340704.0,331776
ZINC,2186,15081,262656.0,279841
ZINC,2187,21017,361584.0,390625
ZINC,2188,21472,367416.0,390625
ZINC,2189,27250,457504.0,456976
ZINC,2190,63293,996632.0,1336336
ZINC,2191,17115,295000.0,279841
ZINC,2192,4760,92480.0,65536
ZINC,2193,28969,477688.0,531441
ZINC,2194,25002,420224.0,390625
ZINC,2195,11595,205216.0,194481
ZINC,2196,18306,310000.0,331776
ZINC,2197,6548,124184.0,130321
ZINC,2198,13948,241224.0,279841
ZINC,2199,8426,153600.0,130321
ZINC,2200,29546,484416.0,531441
ZINC,2201,21533,367416.0,390625
ZINC,2202,71648,1108992.0,1336336
ZINC,2203,27765,464232.0,531441
ZINC,2204,30131,504000.0,614656
ZINC,2205,21963,373248.0,390625
ZINC,2206,7390,135736.0,130321
ZINC,2207,57462,912384.0,1185921
ZINC,2208,6072,114048.0,83521
ZINC,2209,9447,172872.0,194481
ZINC,2210,22320,388864.0,456976
ZINC,2211,16684,290000.0,331776
ZINC,2212,10985,197472.0,194481
ZINC,2213,27832,464232.0,456976
ZINC,2214,12583,224296.0,234256
ZINC,2215,17077,295000.0,331776
ZINC,2216,6368,121296.0,130321
ZINC,2217,32639,532800.0,531441
ZINC,2218,9816,176400.0,160000
ZINC,2219,29529,484416.0,531441
ZINC,2220,3525,71680.0,65536
ZINC,2221,25085,420224.0,390625
ZINC,2222,29000,477688.0,456976
ZINC,2223,22929,384912.0,390625
ZINC,2224,21538,367416.0,331776
ZINC,2225,25103,420224.0,531441
ZINC,2226,22028,373248.0,331776
ZINC,2227,8645,156800.0,130321
ZINC,2228,8196,150400.0,130321
ZINC,2229,21486,367416.0,456976
ZINC,2230,22499,379080.0,331776
ZINC,2231,21019,361584.0,390625
ZINC,2232,29620,484416.0,456976
ZINC,2233,47885,767584.0,923521
ZINC,2234,4643,90168.0,83521
ZINC,2235,10685,193600.0,194481
ZINC,2236,22514,379080.0,390625
ZINC,2237,6792,127072.0,104976
ZINC,2238,14697,258048.0,279841
ZINC,2239,15062,262656.0,279841
ZINC,2240,30691,511200.0,614656
ZINC,2241,27207,457504.0,456976
ZINC,2242,10984,197472.0,194481
ZINC,2243,19175,329888.0,331776
ZINC,2244,22888,384912.0,390625
ZINC,2245,33895,561224.0,614656
ZINC,2246,27811,464232.0,456976
ZINC,2247,19232,329888.0,331776
ZINC,2248,20091,340704.0,331776
ZINC,2249,48504,793800.0,1048576
ZINC,2250,28377,470960.0,456976
ZINC,2251,11300,201344.0,160000
ZINC,2252,16139,276480.0,194481
ZINC,2253,11583,205216.0,160000
ZINC,2254,23007,384912.0,390625
ZINC,2255,41537,679536.0,810000
ZINC,2256,19214,329888.0,331776
ZINC,2257,6981,129960.0,104976
ZINC,2258,19625,335296.0,331776
ZINC,2259,3949,77824.0,50625
ZINC,2260,5915,111456.0,65536
ZINC,2261,11316,201344.0,194481
ZINC,2262,19641,335296.0,390625
ZINC,2263,17040,295000.0,279841
ZINC,2264,11284,201344.0,194481
ZINC,2265,4793,92480.0,65536
ZINC,2266,42321,688248.0,923521
ZINC,2267,22538,379080.0,390625
ZINC,2268,4073,79872.0,65536
ZINC,2269,14715,258048.0,279841
ZINC,2270,16595,290000.0,331776
ZINC,2271,18291,310000.0,279841
ZINC,2272,29424,484416.0,531441
ZINC,2273,17080,295000.0,279841
ZINC,2274,5549,106272.0,104976
ZINC,2275,18256,310000.0,331776
ZINC,2276,30155,491144.0,390625
ZINC,2277,27130,457504.0,531441
ZINC,2278,9543,172872.0,130321
ZINC,2279,40220,647168.0,707281
ZINC,2280,24994,420224.0,456976
ZINC,2281,56615,902016.0,1048576
ZINC,2282,12425,216832.0,160000
ZINC,2283,20090,340704.0,331776
ZINC,2284,13912,241224.0,194481
ZINC,2285,12921,228528.0,194481
ZINC,2286,5359,103680.0,104976
ZINC,2287,3684,73728.0,50625
ZINC,2288,12585,224296.0,234256
ZINC,2289,52171,833000.0,1048576
ZINC,2290,7937,147200.0,130321
ZINC,2291,64200,1007584.0,1336336
ZINC,2292,47995,767584.0,923521
ZINC,2293,9260,169344.0,160000
ZINC,2294,17839,305000.0,279841
ZINC,2295,24460,413952.0,456976
ZINC,2296,16219,285000.0,331776
ZINC,2297,25560,426496.0,390625
ZINC,2298,24545,413952.0,456976
ZINC,2299,4036,79872.0,65536
ZINC,2300,27831,464232.0,456976
ZINC,2301,48755,776832.0,923521
ZINC,2302,34607,568912.0,614656
ZINC,2303,24569,413952.0,390625
ZINC,2304,3094,63000.0,38416
ZINC,2305,13578,236992.0,234256
ZINC,2306,14678,258048.0,279841
ZINC,2307,52178,833000.0,923521
ZINC,2308,4599,90168.0,83521
ZINC,2309,7930,147200.0,130321
ZINC,2310,32055,525600.0,531441
ZINC,2311,14698,258048.0,279841
ZINC,2312,16630,290000.0,331776
ZINC,2313,19212,329888.0,331776
ZINC,2314,33237,553536.0,614656
ZINC,2315,31987,525600.0,531441
ZINC,2316,17836,305000.0,331776
ZINC,2317,17446,300000.0,279841
ZINC,2318,8159,150400.0,130321
ZINC,2319,47069,758336.0,810000
ZINC,2320,10999,197472.0,194481
ZINC,2321,9545,172872.0,130321
ZINC,2322,9538,172872.0,160000
ZINC,2323,32078,525600.0,531441
ZINC,2324,18911,320000.0,331776
ZINC,2325,4315,85544.0,83521
ZINC,2326,19636,335296.0,390625
ZINC,2327,8908,160000.0,130321
ZINC,2328,7964,147200.0,130321
ZINC,2329,28391,470960.0,456976
ZINC,2330,43112,696960.0,810000
ZINC,2331,9258,169344.0,160000
ZINC,2332,4762,92480.0,83521
ZINC,2333,35311,576600.0,707281
ZINC,2334,10070,179928.0,130321
ZINC,2335,22048,373248.0,331776
ZINC,2336,22934,384912.0,331776
ZINC,2337,22456,379080.0,390625
ZINC,2338,7979,147200.0,130321
ZINC,2339,19175,329888.0,331776
ZINC,2340,3543,71680.0,65536
ZINC,2341,55360,891648.0,1185921
ZINC,2342,7729,144000.0,130321
ZINC,2343,57577,912384.0,1185921
ZINC,2344,43195,696960.0,810000
ZINC,2345,24543,413952.0,456976
ZINC,2346,17044,295000.0,279841
ZINC,2347,17830,305000.0,234256
ZINC,2348,15029,262656.0,279841
ZINC,2349,40173,647168.0,707281
ZINC,2350,31313,518400.0,531441
ZINC,2351,37226,614400.0,707281
ZINC,2352,19645,335296.0,331776
ZINC,2353,9748,176400.0,160000
ZINC,2354,21017,361584.0,390625
ZINC,2355,6739,127072.0,130321
ZINC,2356,20569,346112.0,331776
ZINC,2357,11297,201344.0,160000
ZINC,2358,10985,197472.0,194481
ZINC,2359,20106,340704.0,331776
ZINC,2360,11282,201344.0,194481
ZINC,2361,20552,346112.0,331776
ZINC,2362,19169,329888.0,390625
ZINC,2363,19623,335296.0,331776
ZINC,2364,43116,696960.0,810000
ZINC,2365,47119,758336.0,810000
ZINC,2366,2576,53312.0,28561
ZINC,2367,30788,511200.0,614656
ZINC,2368,10078,179928.0,130321
ZINC,2369,7007,129960.0,104976
ZINC,2370,22987,384912.0,390625
ZINC,2371,19659,335296.0,331776
